"Language_ID","boundness","boundness_st","ISO","Informativity","informativity_st","island_endemic","L1_pop","area","min_dist11k","min_dist25k","min_distCont"
"makh1266",0.528301886792453,1.51989397395603,"xsq",0.428571428571429,1.51359429863559,FALSE,212000,7097.35003213165,0,0,0
"mako1251",0.576923076923077,1.86557280304269,"kde",0.346153846153846,0.500308353153532,FALSE,1340000,39385.9977551671,0,0,0
"mala1463",0.244897959183673,-0.495004007585974,"mjr",0.191489361702128,-1.40121974028301,FALSE,0,243.046132368036,0,0,0
"mala1464",0.327272727272727,0.0906503810213178,"mal",0.377358490566038,0.883954981568752,FALSE,33000000,33388.0687040817,0,0,0
"mala1479",0.117647058823529,-1.39971123746952,"zlm",0.25,-0.681858583242202,FALSE,NA,175294.559547232,0,0,0
"mala1481",0.18,-0.956404694826584,"xmm",0.177777777777778,-1.56979730435722,FALSE,NA,11.8019808740355,0,0,0
"mala1522",0.574468085106383,1.84811871164073,"mbp",0.369565217391304,0.788140302884667,FALSE,1850,864.965192350559,0,0,0
"male1284",0.358490566037736,0.312597764907083,"mdy",0.339622641509434,0.420010221624765,FALSE,95000,1242.75918011949,0,0,0
"male1289",0.234042553191489,-0.572181962764719,"mgl",0.292682926829268,-0.157091796842145,FALSE,5200,812.250600168481,0,0,0
"male1297",0.387755102040816,0.520657882566311,"gut",0.339622641509434,0.420010221624765,FALSE,750,66.6917757643387,0,0,0
"mali1285",0.444444444444444,0.923698315166425,"tcf",0.372093023255814,0.819218503437032,FALSE,37500,1062.51414822973,0,0,0
"malo1243",0.254545454545455,-0.426413853965301,"mla",0.30188679245283,-0.0439345383192214,TRUE,4000,163.243509786204,580059.782232737,580059.782232737,1819229.05843106
"malt1254",0.5625,1.76303001605616,"mlt",0.358490566037736,0.651982601596758,TRUE,393000,289.72806349583,81107.5001147702,81107.5001147702,243347.613507208
"malu1245",0.16,-1.0985973594479,"mll",0.183673469387755,-1.49731251079681,TRUE,500,62.8049513436854,518849.552386225,518849.552386225,1792338.99515383
"mama1275",0.212765957446809,-0.72345075491506,"mmn",0.325581395348837,0.247379613273515,FALSE,5150,171.03146031592,0,0,0
"mamb1294",0.319148936170213,0.0328932058366425,"mcs",0.348837209302326,0.533299058355273,FALSE,10000,316.397369204904,0,0,0
"mamb1306",0.0566037735849057,-1.83370660673548,"mgm",0.244897959183673,-0.744585808438711,FALSE,131000,2866.82532754634,0,0,0
"mamm1241",0.392156862745098,0.551952786744673,"mam",0.36734693877551,0.76086759627749,FALSE,537980,2563.46307621524,0,0,0
"mana1288",0.2,-0.814212030205264,"nmm",0.211538461538462,-1.1547253578005,FALSE,390,779.94982419908,0,0,0
"mana1295",0.352941176470588,0.27314364042836,"mva",0.354166666666667,0.598822264519843,TRUE,7950,81.1921771550551,NA,NA,NA
"mana1298",0.436363636363636,0.866246733501245,"mle",0.388888888888889,1.02571588044052,FALSE,2110,195.330496402923,0,0,0
"mand1415",0.0545454545454545,-1.8483405001785,"cmn",0.296296296296296,-0.11266709534796,FALSE,NA,3336188.39460661,0,0,0
"mand1440",0.173076923076923,-1.00562523258012,"tbf",0.319148936170213,0.16829551144239,TRUE,4000,274.71917593712,126646.353613883,126646.353613883,1349383.6595565
"mang1378",0.0566037735849057,-1.83370660673548,"zng",0.325,0.24023162714647,FALSE,3160,177.045555291697,0,0,0
"mang1381",0.436363636363636,0.866246733501245,"mpc",0.333333333333333,0.342686094967434,FALSE,12,7017.54185741022,0,0,0
"mang1394",0.509803921568627,1.38838022569361,"mdj",0.30952380952381,0.0499590440503952,FALSE,620000,29878.2792530868,0,0,0
"mang1401",0.0980392156862745,-1.53911581062768,"mrv",0.30952380952381,0.0499590440503952,TRUE,600,23.0078636370599,4678464.51157714,4678464.51157714,5727641.4698677
"mang1403",0.2,-0.814212030205264,"mbh",0.347826086956522,0.520867778134327,FALSE,2500,1145.05062344484,0,0,0
"mang1405",0.115384615384615,-1.41579638052623,"mqy",0.16,-1.78836683570861,FALSE,900000,5318.21497017425,0,0,0
"manm1238",0.0208333333333333,-2.08802131743792,"mml",0.289473684210526,-0.196547946195532,FALSE,900,52.1759041827172,0,0,0
"maor1246",0.150943396226415,-1.16298649059718,"mri",0.333333333333333,0.342686094967434,FALSE,148000,31261.7806309685,0,0,0
"mapo1242",0.0980392156862745,-1.53911581062768,"bzh",0.163265306122449,-1.74822141158284,FALSE,10500,117.813592868857,0,0,0
"mapu1245",0.425925925925926,0.792038440517055,"arn",0.461538461538462,1.91890867682841,FALSE,258410,160318.775019307,0,0,0
"mara1378",0.444444444444444,0.923698315166425,"mar",0.274509803921569,-0.380521913180544,FALSE,71700000,209474.9805881,0,0,0
"mara1379",0.296296296296296,-0.129580682028538,"nma",0.25531914893617,-0.616462114420311,FALSE,37300,162.018678443506,0,0,0
"mara1382",0.117647058823529,-1.39971123746952,"mrh",0.386363636363636,0.99466907200993,FALSE,54800,2509.66326306202,0,0,0
"mara1386",0.0555555555555556,-1.84115905247035,"zmr",0.254901960784314,-0.621591249229871,FALSE,15,596.609071996063,0,0,0
"mara1399",0.0961538461538462,-1.55252009650827,"mrs",0.153846153846154,-1.86402551963794,TRUE,15,45.2151417210698,518849.552386225,518849.552386225,1792338.99515383
"marg1265",0.377358490566038,0.446741788134744,"mrt",0.326530612244898,0.259049794705422,FALSE,158000,8946.62048528471,0,0,0
"mari1416",0.358490566037736,0.312597764907083,"nng",0.244897959183673,-0.744585808438711,FALSE,22300,401.180505299941,0,0,0
"mari1424",0.36,0.323329286765296,"mfr",0.244897959183673,-0.744585808438711,FALSE,15,548.103168532252,0,0,0
"mari1426",0.326530612244898,0.0853742153581889,"mrb",0.285714285714286,-0.242768006866644,TRUE,500,47.3290688823909,668329.230807058,668329.230807058,1930176.30277902
"mari1428",0.269230769230769,-0.322006652669926,"dad",0.209302325581395,-1.18221761213528,FALSE,3500,148.929849902168,0,0,0
"mari1440",0.481481481481482,1.18701806446517,"mrc",0.307692307692308,0.0274415785952384,FALSE,100,276.473576918244,0,0,0
"mars1254",0.270833333333333,-0.310613009671422,"mah",0.428571428571429,1.51359429863559,TRUE,43900,32.8218655139208,2055239.65965309,2055239.65965309,3283209.18074699
"mart1255",0.351851851851852,0.265398941919573,"vma",0.30188679245283,-0.0439345383192214,FALSE,5,1830.44055632874,0,0,0
"maru1249",0.0545454545454545,-1.8483405001785,"mhx",0.288461538461538,-0.208991808683909,FALSE,103500,1209.98662723601,0,0,0
"masa1322",0.296296296296296,-0.129580682028538,"mcn",0.333333333333333,0.342686094967434,FALSE,233000,8968.10232410533,0,0,0
"masb1238",0.269230769230769,-0.322006652669926,"msb",0.32,0.178758946453892,TRUE,350000,3125.8858367689,13650.7552556373,13650.7552556373,1285789.52064394
"mask1242",0.333333333333333,0.133739067270203,"klv",0.382978723404255,0.95305313730509,TRUE,1100,0.677856305614114,544459.436219522,544459.436219522,1827072.94483434
"matb1237",0.145833333333333,-1.19931716355467,"xmt",0.255813953488372,-0.610378721971762,TRUE,1250,2048.04701574263,69423.6619199413,69423.6619199413,1018741.33726593
"mati1250",0.254901960784314,-0.423879225362425,"mbt",0.142857142857143,-1.99913031236888,FALSE,50000,1536.34341771062,0,0,0
"mato1252",0.25,-0.458730368651964,"met",0.22,-1.05069466739767,FALSE,580,237.907271137461,0,0,0
"mats1244",0.444444444444444,0.923698315166425,"mcf",0.358490566037736,0.651982601596758,FALSE,2230,4345.09628600208,0,0,0
"matu1261",0.254545454545455,-0.426413853965301,"mjk",0.296296296296296,-0.11266709534796,FALSE,430,2.42592814005911,0,0,0
"maun1240",0.37037037037037,0.397058816568943,"mph",0.296296296296296,-0.11266709534796,TRUE,260,757.580428864807,NA,NA,NA
"maxa1247",0.169811320754717,-1.02884246736952,"mbl",0.16,-1.78836683570861,FALSE,1270,3469.73265814735,0,0,0
"maya1285",0.4375,0.874325862172911,"yan",0.355555555555556,0.61589800915667,FALSE,NA,NA,0,0,0
"mayk1239",0.222222222222222,-0.65622018062602,"mnt",0.166666666666667,-1.70640326145184,FALSE,NA,54271.8059492204,0,0,0
"mayo1261",0.16,-1.0985973594479,"mdm",0.244897959183673,-0.744585808438711,FALSE,100000,3003.1502417344,0,0,0
"mayo1264",0.415094339622642,0.715029834590064,"mfy",0.311111111111111,0.0694741807781977,FALSE,32900,29330.0057294983,0,0,0
"maza1304",0.37037037037037,0.397058816568943,"dkx",0.28,-0.313022499086733,FALSE,17000,491.470767576131,0,0,0
"mban1263",0.14,-1.24079002406922,"zmz",0.270833333333333,-0.425722413689794,FALSE,361060,7751.59887956775,0,0,0
"mbar1260",0.239130434782609,-0.536008990728768,"mpk",0.30952380952381,0.0499590440503952,FALSE,1000,355.296793654561,0,0,0
"mbay1241",0.229166666666667,-0.606847727632506,"myb",0.22,-1.05069466739767,FALSE,88300,4280.25064393203,0,0,0
"mboc1235",0.509803921568627,1.38838022569361,"mbo",0.340425531914894,0.429881386729956,FALSE,45000,1357.417892661,0,0,0
"mbul1263",0.290909090909091,-0.167881736471991,"mna",0.411764705882353,1.30696343916474,TRUE,4500,208.569020099938,24287.9715600838,24287.9715600838,802190.610498195
"mbya1239",0.377777777777778,0.449722766428691,"gun",0.295454545454545,-0.123016031491491,FALSE,15000,52433.9330472229,0,0,0
"meen1242",0.392156862745098,0.551952786744673,"mym",0.217391304347826,-1.08276737036771,FALSE,151000,9257.07251211489,0,0,0
"mehe1243",0.340425531914894,0.184161997986983,"nux",0.348837209302326,0.533299058355273,FALSE,6300,62.7882534996606,0,0,0
"meke1243",0.4,0.607714616007936,"mek",0.277777777777778,-0.340343690505657,FALSE,19000,3186.99939253181,0,0,0
"melo1242",0.372549019607843,0.412548213586516,"mfx",0.282608695652174,-0.280949796116693,FALSE,20200,803.796885821735,0,0,0
"melp1238",0.264150943396226,-0.358122351231219,"med",0.212765957446809,-1.13963386499544,FALSE,130000,2192.87573948503,0,0,0
"mere1242",0.169811320754717,-1.02884246736952,"lmb",0.423076923076923,1.44604190227012,TRUE,400,73.6136329844594,569961.338364069,569961.338364069,1795687.39942717
"meru1245",0.528301886792453,1.51989397395603,"mer",0.352941176470588,0.58375543101676,FALSE,1660000,6234.0002739808,0,0,0
"meta1238",0.285714285714286,-0.204814896113893,"mgo",0.25531914893617,-0.616462114420311,FALSE,87000,855.420377932081,0,0,0
"mezo1235",0.333333333333333,0.133739067270203,"pbe",0.36734693877551,0.76086759627749,FALSE,2000,69.8683152217418,0,0,0
"mezq1235",0.433962264150943,0.849173857817725,"ote",0.469387755102041,2.01541210020766,FALSE,100000,1615.93402706459,0,0,0
"mich1245",0.509803921568627,1.38838022569361,"ncl",0.2,-1.29658539016798,FALSE,3000,373.543223705143,0,0,0
"miju1243",0.148148148148148,-1.1828596792235,"mxj",0.269230769230769,-0.445425195963056,FALSE,18200,3707.65173736773,0,0,0
"mika1239",0.5625,1.76303001605616,"mik",0.333333333333333,0.342686094967434,FALSE,190,452.330017985776,0,0,0
"mikm1235",0.557692307692308,1.72884908706065,"mic",0.326923076923077,0.263874965874385,FALSE,8270,2198.14376077428,0,0,0
"mina1268",0.1875,-0.903082445593589,"min",0.2,-1.29658539016798,FALSE,NA,39928.2203304866,0,0,0
"mina1276",0.150943396226415,-1.16298649059718,"hna",0.235294117647059,-0.862660585279197,FALSE,11000,439.520450726268,0,0,0
"mini1251",0.222222222222222,-0.65622018062602,"vmg",0.26530612244898,-0.493676907652677,FALSE,600,33.2910364810377,0,0,0
"mini1256",0.340425531914894,0.184161997986983,"hto",0.463414634146341,1.94197534875809,FALSE,6800,28564.7853203097,0,0,0
"minn1241",0.150943396226415,-1.16298649059718,"nan",0.230769230769231,-0.918291970521349,FALSE,NA,101885.287017672,0,0,0
"misk1235",0.375,0.429973785231286,"miq",0.354166666666667,0.598822264519843,FALSE,183000,16835.9128473094,0,0,0
"mixt1426",0.264150943396226,-0.358122351231219,"zpm",0.355555555555556,0.61589800915667,FALSE,7000,505.815526921302,0,0,0
"miya1259",0.314814814814815,0.00207919262083235,"mvi",0.288461538461538,-0.208991808683909,TRUE,0,202.671296518296,272377.580537242,272377.580537242,495221.245165678
"miya1266",0.203703703703704,-0.78788005527539,"mkf",0.235294117647059,-0.862660585279197,FALSE,30000,92.2971179276938,0,0,0
"mlab1235",0.0727272727272727,-1.71907444143185,"mra",0.104166666666667,-2.47481177010907,FALSE,154,594.387007167563,0,0,0
"moba1244",0.203703703703704,-0.78788005527539,"mfq",0.346153846153846,0.500308353153532,FALSE,190800,1872.72735570395,0,0,0
"moch1257",0.372549019607843,0.412548213586516,"mhc",0.346938775510204,0.509958695491456,FALSE,140,79.3338835984468,0,0,0
"moco1246",0.34,0.181136622143976,"moc",0.28,-0.313022499086733,FALSE,3000,20289.1489451211,0,0,0
"mode1248",0.509090909090909,1.38331096848786,"ell",0.407407407407407,1.25339247559822,FALSE,11846920,138508.521161962,0,0,0
"moke1242",0,-2.23613867641846,"mwt",0.292682926829268,-0.157091796842145,TRUE,6000,2941.46292975638,159.097404270115,159.097404270115,159.097404270115
"moki1238",0.274509803921569,-0.284474652204268,"mkj",0.390243902439024,1.04237514350084,TRUE,1050,0.0465911505743861,1470038.43989563,1470038.43989563,2714647.94953798
"mokl1243",0,-2.23613867641846,"mkm",0.229166666666667,-0.937994752794612,FALSE,1500,52.184064777568,0,0,0
"mokp1239",0.471698113207547,1.11746190427305,"bri",0.25,-0.681858583242202,FALSE,32200,723.973769286094,0,0,0
"moks1248",0.345454545454545,0.219916439767972,"mdf",0.222222222222222,-1.02337347597875,FALSE,2030,11583.4708630927,0,0,0
"mola1238",0.518518518518518,1.45033781376391,"mbe",0.382978723404255,0.95305313730509,FALSE,0,7235.40070162341,0,0,0
"mono1270",0.166666666666667,-1.05119980457413,"mnh",0.255813953488372,-0.610378721971762,FALSE,65000,4235.04400939686,0,0,0
"mono1275",0.384615384615385,0.498335643222305,"mnr",0.431818181818182,1.55351162376064,FALSE,37,567.446734905243,0,0,0
"mopa1243",0.404255319148936,0.637968374438004,"mop",0.306122448979592,0.00814089391938956,FALSE,14200,2260.50972753018,0,0,0
"morm1235",0.230769230769231,-0.595454084634002,"mhz",0.210526315789474,-1.16716922028887,FALSE,700,236.514094135258,0,0,0
"mose1249",0.403846153846154,0.635059359204344,"cas",0.34,0.424649669224205,FALSE,5320,1913.05255481321,0,0,0
"mosi1247",0.434782608695652,0.85500620665371,"mwy",0.3125,0.0865499254150249,FALSE,NA,NA,0,0,0
"motl1237",0.127272727272727,-1.33127626519188,"mlv",0.314814814814815,0.115009499809737,TRUE,1800,21.2144099622965,773150.022598382,773150.022598382,1974943.48917567
"motu1246",0.333333333333333,0.133739067270203,"meu",0.282608695652174,-0.280949796116693,FALSE,39000,62.7311601294205,0,0,0
"moun1252",0.25,-0.458730368651964,"kpx",0.244897959183673,-0.744585808438711,FALSE,4000,4338.67300709523,0,0,0
"movi1243",0.32,0.038943957522656,"mzp",0.558139534883721,3.1065740640911,FALSE,1450,2979.73998870328,0,0,0
"moyo1238",0.384615384615385,0.498335643222305,"nmo",0.270833333333333,-0.425722413689794,FALSE,3700,153.670371515676,0,0,0
"mpad1242",0.218181818181818,-0.68494597145861,"mpi",0.245283018867925,-0.739851678235201,FALSE,16000,3966.61201907252,0,0,0
"mpii1239",0.0943396226415094,-1.56541856028016,"mpz",0.215686274509804,-1.10372992132852,FALSE,900,79.7266120202839,0,0,0
"mpot1240",0.52,1.46087060373586,"mpa",0.352941176470588,0.58375543101676,FALSE,80000,619.10951847583,0,0,0
"mpur1239",0.166666666666667,-1.05119980457413,"akc",0.169811320754717,-1.66774119812317,FALSE,7000,2117.68555922568,0,0,0
"mual1241",0.145454545454545,-1.20201020644523,"mtd",0.314814814814815,0.115009499809737,FALSE,40000,2559.74181783665,0,0,0
"mudu1239",0.306122448979592,-0.0597203403778517,"udg",0.2,-1.29658539016798,FALSE,3370,56.2936865966767,0,0,0
"mudu1242",0.309090909090909,-0.0386156777253368,"wiv",0.274509803921569,-0.380521913180544,TRUE,8800,53.6389916054904,64330.336980931,64330.336980931,1005619.67500343
"mull1237",0.46,1.0342926098719,"mpb",0.355555555555556,0.61589800915667,FALSE,33,3902.55583249964,0,0,0
"munc1235",0.345454545454545,0.219916439767972,"mwq",0.333333333333333,0.342686094967434,FALSE,15000,7590.27580503561,0,0,0
"mund1320",0.355555555555556,0.291730916849447,"unr",0.422222222222222,1.43553375172438,FALSE,1120280,15439.3724585362,0,0,0
"mund1325",0.290909090909091,-0.167881736471991,"mua",0.320754716981132,0.188037841652772,FALSE,235700,6612.99009653239,0,0,0
"mund1328",0.173076923076923,-1.00562523258012,"boe",0.244897959183673,-0.744585808438711,FALSE,200,14.1521215437679,0,0,0
"mund1330",0.531914893617021,1.54558112734005,"myu",0.521739130434783,2.65904797613705,FALSE,7500,43866.1139969623,0,0,0
"murl1244",0.384615384615385,0.498335643222305,"mur",0.25,-0.681858583242202,FALSE,60001,14754.0532922782,0,0,0
"muru1266",0.408163265306122,0.665752438302352,"zmu",0.333333333333333,0.342686094967434,FALSE,0,60319.1055533327,0,0,0
"muru1274",0.320754716981132,0.0443097184517623,"huu",0.314814814814815,0.115009499809737,FALSE,7800,36974.2444255564,0,0,0
"musa1266",0.244897959183673,-0.495004007585974,"mmq",0.217391304347826,-1.08276737036771,FALSE,360,366.399886040017,0,0,0
"muso1238",0.25531914893617,-0.420913170614379,"msu",0.288888888888889,-0.203737733411039,FALSE,200,154.679287992418,0,0,0
"mwag1236",0.2,-0.814212030205264,"sur",0.240740740740741,-0.795696880821051,FALSE,295000,895.977438430069,0,0,0
"mwan1247",0.557692307692308,1.72884908706065,"wmw",0.365384615384615,0.736741740432678,FALSE,100000,3115.74353222642,0,0,0
"mwer1248",0.54,1.60306326835718,"mwe",0.361702127659574,0.691467262017523,FALSE,469000,15601.6844654777,0,0,0
"naka1262",0.203703703703704,-0.78788005527539,"nak",0.232558139534884,-0.896298167053522,FALSE,13000,1158.99077431392,0,0,0
"nali1244",0.176470588235294,-0.981497517995052,"nal",0.297872340425532,-0.0932903638451774,TRUE,5140,288.041050613392,30019.1670348989,30019.1670348989,1261134.28025275
"namb1293",0.415094339622642,0.715029834590064,"ncm",0.25,-0.681858583242202,FALSE,710,888.011882823892,0,0,0
"namu1246",0.235294117647059,-0.563283798520582,"nmy",0.326530612244898,0.259049794705422,FALSE,5000,1991.27060284093,0,0,0
"nana1257",0.327272727272727,0.0906503810213178,"gld",0.240740740740741,-0.795696880821051,FALSE,1390,14725.0763660185,0,0,0
"nand1266",0.454545454545454,0.9955127922479,"niq",0.272727272727273,-0.402437307366847,FALSE,949000,3662.98566203483,0,0,0
"nang1262",0.44,0.892099945250576,"ngr",0.340909090909091,0.435826520259219,TRUE,210,20.6794584076852,1043746.73896291,1043746.73896291,2048663.49107179
"naue1237",0.0363636363636364,-1.97760655892515,"nxa",0.288461538461538,-0.208991808683909,FALSE,15000,166.246888254769,0,0,0
"naur1243",0.269230769230769,-0.322006652669926,"nau",0.441860465116279,1.67697683868231,TRUE,6000,13.7718421900645,1665356.6633896,1665356.6633896,2859967.10852757
"nava1243",0.4,0.607714616007936,"nav",0.425925925925926,1.48106907075592,FALSE,171000,60052.345440127,0,0,0
"nawu1242",0.153846153846154,-1.14234894856216,"naw",0.211538461538462,-1.1547253578005,FALSE,14000,568.700985067907,0,0,0
"ndam1239",0.528301886792453,1.51989397395603,"ndj",0.365384615384615,0.736741740432678,FALSE,55000,2766.77588565834,0,0,0
"ndog1248",0.0185185185185185,-2.10447880176909,"ndz",0.254901960784314,-0.621591249229871,FALSE,20000,1927.7493399349,0,0,0
"negi1245",0.403846153846154,0.635059359204344,"neg",0.333333333333333,0.342686094967434,FALSE,74,5711.57749302685,0,0,0
"nend1239",0.392156862745098,0.551952786744673,"anh",0.333333333333333,0.342686094967434,FALSE,2000,196.999598787166,0,0,0
"nene1249",0.472727272727273,1.12477885099455,"yrk",0.388888888888889,1.02571588044052,FALSE,21900,102275.813086618,0,0,0
"neng1238",0.153846153846154,-1.14234894856216,"nen",0.333333333333333,0.342686094967434,TRUE,8720,656.448213327676,108684.052489404,108684.052489404,1564249.89289551
"nenn1238",0.454545454545454,0.9955127922479,"nqn",0.314814814814815,0.115009499809737,FALSE,250,101.034972913563,0,0,0
"nepa1254",0.415094339622642,0.715029834590064,"npi",0.354166666666667,0.598822264519843,FALSE,NA,NA,0,0,0
"newa1246",0.352941176470588,0.27314364042836,"new",0.411764705882353,1.30696343916474,FALSE,861000,427.748045735061,0,0,0
"nezp1238",0.39622641509434,0.580885811362404,"nez",0.32,0.178758946453892,FALSE,100,3166.30656813458,0,0,0
"ngaa1240",0.416666666666667,0.726208503192369,"ntj",0.302325581395349,-0.0385398318082449,FALSE,1000,60763.7028737292,0,0,0
"ngab1239",0.3,-0.103248707098664,"gym",0.48,2.14588472861639,FALSE,174100,10092.9412664361,0,0,0
"ngal1292",0.388888888888889,0.528718691218314,"ngk",0.259259259259259,-0.568020285663354,FALSE,11,15775.6627434231,0,0,0
"ngam1268",0.181818181818182,-0.943478088951918,"sba",0.136363636363636,-2.07896496261898,FALSE,896000,17339.2321584093,0,0,0
"ngan1291",0.388888888888889,0.528718691218314,"nio",0.296296296296296,-0.11266709534796,FALSE,130,23105.9488994647,0,0,0
"ngar1235",0.36,0.323329286765296,"nbj",0.26,-0.558913221857046,FALSE,370,18339.355125064,0,0,0
"ngar1283",0.56,1.7452559329785,"nji",0.382978723404255,0.95305313730509,FALSE,3,6855.86981892027,0,0,0
"ngar1284",0.537037037037037,1.58199768841328,"ung",0.411764705882353,1.30696343916474,FALSE,57,59167.3073135298,0,0,0
"ngas1240",0.132075471698113,-1.29713051382484,"anc",0.191489361702128,-1.40121974028301,FALSE,400000,1303.72116841283,0,0,0
"ngba1284",0.146341463414634,-1.19570454504295,"nbm",0.209302325581395,-1.18221761213528,FALSE,99000,75689.4784281086,0,0,0
"ngba1285",0.208333333333333,-0.754965086613047,"nga",0.347826086956522,0.520867778134327,FALSE,1013650,29097.8875638222,0,0,0
"ngit1239",0.339622641509434,0.178453741679423,"niy",0.30188679245283,-0.0439345383192214,FALSE,100000,585.073740693333,0,0,0
"nhan1238",0.4,0.607714616007936,"nha",0.234042553191489,-0.878047989707877,FALSE,0,40484.0181846656,0,0,0
"nhen1239",0.288461538461538,-0.185282936687887,"yrl",0.285714285714286,-0.242768006866644,FALSE,19060,7354.00284161954,0,0,0
"nica1252",0.116279069767442,-1.40943713792242,"bzk",0.232558139534884,-0.896298167053522,FALSE,NA,1291.79001836106,0,0,0
"niha1238",0.234042553191489,-0.572181962764719,"nll",0.215686274509804,-1.10372992132852,FALSE,2000,384.032472256571,0,0,0
"nila1242",0.557692307692308,1.72884908706065,"nim",0.354166666666667,0.598822264519843,FALSE,455000,6808.57853106048,0,0,0
"nisg1240",0.274509803921569,-0.284474652204268,"ncg",0.288888888888889,-0.203737733411039,FALSE,610,202.664732180536,0,0,0
"niua1240",0.111111111111111,-1.44617942852224,"num",0.32,0.178758946453892,TRUE,690,46.265866657719,1961358.14636941,1961358.14636941,3423658.29752012
"niva1238",0.611111111111111,2.10863718701076,"cag",0.547169811320755,2.97170640131669,FALSE,13920,20327.8237187769,0,0,0
"noct1238",0.163636363636364,-1.07274414769857,"njb",0.333333333333333,0.342686094967434,FALSE,33000,1256.93970096856,0,0,0
"noku1237",0.134615384615385,-1.27907266454419,"nkk",0.311111111111111,0.0694741807781977,TRUE,160,230.726779194549,569961.338364069,569961.338364069,1795687.39942717
"noon1242",0.537037037037037,1.58199768841328,"snf",0.54,2.88355689692733,FALSE,32900,199.971620576223,0,0,0
"noon1243",0.346153846153846,0.224888211258228,"nhu",0.285714285714286,-0.242768006866644,FALSE,25000,298.251846807834,0,0,0
"nopa1235",0.196078431372549,-0.842092944836895,"cya",0.215686274509804,-1.10372992132852,FALSE,8940,431.107076171786,0,0,0
"nort2671",0.382978723404255,0.486699582287664,"sme",0.254901960784314,-0.621591249229871,FALSE,20700,8008.50245969417,0,0,0
"nort2684",0.0909090909090909,-1.58980838268519,"kxm",0.25,-0.681858583242202,FALSE,1400000,16905.2733092243,0,0,0
"nort2690",0.4,0.607714616007936,"uzn",0.333333333333333,0.342686094967434,FALSE,17695000,153656.061371997,0,0,0
"nort2697",0.4,0.607714616007936,"azj",0.277777777777778,-0.340343690505657,FALSE,7094000,96651.1600192245,0,0,0
"nort2702",0.442307692307692,0.90850679116842,"gno",0.274509803921569,-0.380521913180544,FALSE,1950000,44733.2413652521,0,0,0
"nort2722",0.327272727272727,0.0906503810213178,"cng",0.358490566037736,0.651982601596758,FALSE,57800,4035.88255444914,0,0,0
"nort2723",0.169811320754717,-1.02884246736952,"pmi",0.26530612244898,-0.493676907652677,FALSE,35000,5192.56225499325,0,0,0
"nort2732",0.037037037037037,-1.97281892711972,"tji",0.283018867924528,-0.275906918291214,FALSE,70000,8886.0145980604,0,0,0
"nort2745",0.425925925925926,0.792038440517055,"ykg",0.358490566037736,0.651982601596758,FALSE,370,8283.87085315213,0,0,0
"nort2747",0.0363636363636364,-1.97760655892515,"hea",0.259259259259259,-0.568020285663354,FALSE,1250000,8056.68866063282,0,0,0
"nort2774",0.232558139534884,-0.582735599426371,"ngb",0.244444444444444,-0.750161561789512,FALSE,250000,24842.8668066303,0,0,0
"nort2828",0.153846153846154,-1.14234894856216,"max",0.204545454545455,-1.24070113499291,FALSE,NA,95.3910459456965,0,0,0
"nort2839",0.113207547169811,-1.4312745370525,"mmg",0.318181818181818,0.156405244383864,TRUE,5250,163.75148912333,574373.108876526,574373.108876526,1852762.28459915
"nort2845",0.0909090909090909,-1.58980838268519,"mrq",0.319148936170213,0.16829551144239,TRUE,5390,500.149036736228,4763104.66725023,4763104.66725023,4763104.66725023
"nort2877",0.269230769230769,-0.322006652669926,"xnn",0.326086956521739,0.253595253383987,FALSE,70000,524.624764872715,0,0,0
"nort2885",0.388888888888889,0.528718691218314,"stb",0.352941176470588,0.58375543101676,FALSE,85400,861.895000306889,0,0,0
"nort2930",0.30188679245283,-0.0898343047758981,"kiw",0.340425531914894,0.429881386729956,FALSE,6000,1524.73410263378,0,0,0
"nort2938",0.480769230769231,1.1819542231325,"hdn",0.392156862745098,1.06589410311541,TRUE,45,2206.97395133972,6499.12244147721,6499.12244147721,6499.12244147721
"nort2942",0.381818181818182,0.478448557261282,"scs",0.490566037735849,2.27578926140071,FALSE,230,338.099215231836,0,0,0
"nort2952",0.442307692307692,0.90850679116842,"nmu",0.3125,0.0865499254150249,FALSE,1,14.1457616128027,0,0,0
"nort2954",0.403846153846154,0.635059359204344,"pao",0.354166666666667,0.598822264519843,FALSE,700,5511.97727962583,0,0,0
"nort2957",0.549019607843137,1.66718937200993,"ncj",0.361702127659574,0.691467262017523,FALSE,60000,377.374460646883,0,0,0
"nort2959",0.490566037735849,1.25160592750071,"ntp",0.320754716981132,0.188037841652772,FALSE,6200,3321.44048332609,0,0,0
"nort2961",0.407407407407407,0.660378565867684,"ojb",0.314814814814815,0.115009499809737,FALSE,20000,2691.38953414187,0,0,0
"nort2972",0.489795918367347,1.24613066124652,"emp",0.235294117647059,-0.862660585279197,FALSE,72200,26587.8496488398,0,0,0
"nort2980",0.425925925925926,0.792038440517055,"qvn",0.306122448979592,0.00814089391938956,FALSE,60000,10685.0993753653,0,0,0
"nort3047",0.196078431372549,-0.842092944836895,"gis",0.224489795918367,-0.995494709224744,FALSE,20000,202.866321875714,0,0,0
"nort3139",0.488888888888889,1.23968201432491,"apc",0.32,0.178758946453892,FALSE,NA,43265.6166095696,0,0,0
"nots1237",0.319148936170213,0.0328932058366425,"ncf",0.341463414634146,0.44264167332935,TRUE,1840,17.085052873008,30019.1670348989,30019.1670348989,1261134.28025275
